,timestamp_ns,obs_wind_avg_ms
13257,1668213900000000000,5.264477064163208
13258,1668214200000000000,5.311634447183609
13259,1668214500000000000,5.3587918302040105
13260,1668214800000000000,5.405949213224411
13261,1668215100000000000,5.453106596244812
13262,1668215400000000000,5.470254713224411
13263,1668215700000000000,5.48740283020401
13264,1668216000000000000,5.504550947183609
13265,1668216300000000000,5.521699064163208
13266,1668216600000000000,5.538847181142807
13267,1668216900000000000,5.555995298122406
13268,1668217200000000000,5.573143415102005
13269,1668217500000000000,5.590291532081604
13270,1668217800000000000,5.607439649061203
13271,1668218100000000000,5.624587766040802
13272,1668218400000000000,5.641735883020401
13273,1668218700000000000,5.6588840000000005
13274,1668219000000000000,5.462459936192946
13275,1668219300000000000,5.266035872385893
13276,1668219600000000000,5.069611808578839
13277,1668219900000000000,4.8731877447717835
13278,1668220200000000000,4.67676368096473
13279,1668220500000000000,4.480339617157676
13280,1668220800000000000,4.283915553350623
13281,1668221100000000000,4.087491489543568
13282,1668221400000000000,3.8910674257365137
13283,1668221700000000000,3.69464336192946
13284,1668222000000000000,3.498219298122406
13285,1668222300000000000,3.5061338136514517
13286,1668222600000000000,3.5140483291804974
13287,1668222900000000000,3.521962844709543
13288,1668223200000000000,3.5298773602385887
13289,1668223500000000000,3.5377918757676343
13290,1668223800000000000,3.54570639129668
13291,1668224100000000000,3.553620906825726
13292,1668224400000000000,3.5615354223547717
13293,1668224700000000000,3.5694499378838174
13294,1668225000000000000,3.577364453412863
13295,1668225300000000000,3.5852789689419087
13296,1668225600000000000,3.5931934844709543
13297,1668225900000000000,3.601108
13298,1668226200000000000,3.6096820584897995
13299,1668226500000000000,3.618256116979599
13300,1668226800000000000,3.6268301754693986
13301,1668227100000000000,3.635404233959198
13302,1668227400000000000,3.6439782924489976
13303,1668227700000000000,3.652552350938797
13304,1668228000000000000,3.6611264094285967
13305,1668228300000000000,3.669700467918396
13306,1668228600000000000,3.6782745264081957
13307,1668228900000000000,3.6868485848979953
13308,1668229200000000000,3.695422643387795
13309,1668229500000000000,3.703996701877594
13310,1668229800000000000,3.7597281433877945
13311,1668230100000000000,3.815459584897995
13312,1668230400000000000,3.8711910264081957
13313,1668230700000000000,3.9269224679183963
13314,1668231000000000000,3.9826539094285964
13315,1668231300000000000,4.038385350938797
13316,1668231600000000000,4.094116792448998
13317,1668231900000000000,4.149848233959198
13318,1668232200000000000,4.205579675469399
13319,1668232500000000000,4.261311116979599
13320,1668232800000000000,4.3170425584898
13321,1668233100000000000,4.372774
13322,1668233400000000000,4.424218391823133
13323,1668233700000000000,4.475662783646266
13324,1668234000000000000,4.527107175469399
13325,1668234300000000000,4.578551567292532
13326,1668234600000000000,4.629995959115664
13327,1668234900000000000,4.681440350938797
13328,1668235200000000000,4.7328847427619305
13329,1668235500000000000,4.784329134585063
13330,1668235800000000000,4.835773526408196
13331,1668236100000000000,4.887217918231329
13332,1668236400000000000,4.938662310054461
13333,1668236700000000000,4.990106701877594
13334,1668237000000000000,4.904366035210928
13335,1668237300000000000,4.818625368544261
13336,1668237600000000000,4.732884701877594
13337,1668237900000000000,4.6471440352109274
13338,1668238200000000000,4.56140336854426
13339,1668238500000000000,4.475662701877594
13340,1668238800000000000,4.389922035210928
13341,1668239100000000000,4.304181368544261
13342,1668239400000000000,4.2184407018775945
13343,1668239700000000000,4.132700035210927
13344,1668240000000000000,4.046959368544261
13345,1668240300000000000,3.961218701877594
13346,1668240600000000000,3.9054872808095618
13347,1668240900000000000,3.8497558597415287
13348,1668241200000000000,3.7940244386734965
13349,1668241500000000000,3.738293017605464
13350,1668241800000000000,3.682561596537431
13351,1668242100000000000,3.6268301754693986
13352,1668242400000000000,3.5710987544013664
13353,1668242700000000000,3.5153673333333333
13354,1668243000000000000,3.4596359122653007
13355,1668243300000000000,3.4039044911972685
13356,1668243600000000000,3.348173070129236
13357,1668243900000000000,3.292441649061203
13358,1668244200000000000,3.4896451783061027
13359,1668244500000000000,3.6868487075510026
13360,1668244800000000000,3.8840522367959025
13361,1668245100000000000,4.081255766040802
13362,1668245400000000000,4.2784592952857015
13363,1668245700000000000,4.475662824530602
13364,1668246000000000000,4.672866353775501
13365,1668246300000000000,4.870069883020401
13366,1668246600000000000,5.067273412265301
13367,1668246900000000000,5.264476941510201
13368,1668247200000000000,5.4616804707551
13369,1668247500000000000,5.6588840000000005
13370,1668247800000000000,5.6931802748435345
13371,1668248100000000000,5.727476549687068
13372,1668248400000000000,5.761772824530602
13373,1668248700000000000,5.796069099374136
13374,1668249000000000000,5.830365374217669
13375,1668249300000000000,5.864661649061203
13376,1668249600000000000,5.898957923904737
13377,1668249900000000000,5.93325419874827
13378,1668250200000000000,5.967550473591805
13379,1668250500000000000,6.001846748435339
13380,1668250800000000000,6.036143023278872
13381,1668251100000000000,6.070439298122406
13382,1668251400000000000,6.053291140258471
13383,1668251700000000000,6.036142982394537
13384,1668252000000000000,6.018994824530601
13385,1668252300000000000,6.001846666666666
13386,1668252600000000000,5.984698508802732
13387,1668252900000000000,5.967550350938797
13388,1668253200000000000,5.950402193074862
13389,1668253500000000000,5.933254035210928
13390,1668253800000000000,5.916105877346992
13391,1668254100000000000,5.898957719483057
13392,1668254400000000000,5.881809561619123
13393,1668254700000000000,5.864661403755188
13394,1668255000000000000,5.954689120108923
13395,1668255300000000000,6.044716836462657
13396,1668255600000000000,6.134744552816391
13397,1668255900000000000,6.224772269170126
13398,1668256200000000000,6.31479998552386
13399,1668256500000000000,6.404827701877594
13400,1668256800000000000,6.494855418231329
13401,1668257100000000000,6.584883134585063
13402,1668257400000000000,6.674910850938797
13403,1668257700000000000,6.764938567292532
13404,1668258000000000000,6.854966283646266
13405,1668258300000000000,6.944994
13406,1668258600000000000,6.966429166666667
13407,1668258900000000000,6.9878643333333335
13408,1668259200000000000,7.0092995
13409,1668259500000000000,7.030734666666667
13410,1668259800000000000,7.052169833333334
13411,1668260100000000000,7.073605000000001
13412,1668260400000000000,7.095040166666666
13413,1668260700000000000,7.116475333333334
13414,1668261000000000000,7.1379105
13415,1668261300000000000,7.159345666666667
13416,1668261600000000000,7.180780833333333
13417,1668261900000000000,7.202216
13418,1668262200000000000,7.219364116979599
13419,1668262500000000000,7.236512233959198
13420,1668262800000000000,7.253660350938797
13421,1668263100000000000,7.270808467918396
13422,1668263400000000000,7.287956584897995
13423,1668263700000000000,7.305104701877594
13424,1668264000000000000,7.322252818857193
13425,1668264300000000000,7.339400935836792
13426,1668264600000000000,7.3565490528163915
13427,1668264900000000000,7.3736971697959905
13428,1668265200000000000,7.39084528677559
13429,1668265500000000000,7.407993403755188
13430,1668265800000000000,7.450863737088522
13431,1668266100000000000,7.493734070421855
13432,1668266400000000000,7.536604403755188
13433,1668266700000000000,7.579474737088522
13434,1668267000000000000,7.622345070421854
13435,1668267300000000000,7.665215403755188
13436,1668267600000000000,7.708085737088521
13437,1668267900000000000,7.7509560704218545
13438,1668268200000000000,7.7938264037551885
13439,1668268500000000000,7.836696737088522
13440,1668268800000000000,7.879567070421855
13441,1668269100000000000,7.922437403755188
13442,1668269400000000000,8.012465120108923
13443,1668269700000000000,8.102492836462657
13444,1668270000000000000,8.192520552816392
13445,1668270300000000000,8.282548269170125
13446,1668270600000000000,8.372575985523861
13447,1668270900000000000,8.462603701877594
13448,1668271200000000000,8.552631418231329
13449,1668271500000000000,8.642659134585063
13450,1668271800000000000,8.732686850938798
13451,1668272100000000000,8.82271456729253
13452,1668272400000000000,8.912742283646267
13453,1668272700000000000,9.00277
13454,1668273000000000000,8.904168225156466
13455,1668273300000000000,8.805566450312933
13456,1668273600000000000,8.706964675469399
13457,1668273900000000000,8.608362900625865
13458,1668274200000000000,8.50976112578233
13459,1668274500000000000,8.411159350938798
13460,1668274800000000000,8.312557576095264
13461,1668275100000000000,8.21395580125173
13462,1668275400000000000,8.115354026408196
13463,1668275700000000000,8.016752251564661
13464,1668276000000000000,7.918150476721127
13465,1668276300000000000,7.819548701877594
13466,1668276600000000000,7.6437803597415295
13467,1668276900000000000,7.468012017605464
13468,1668277200000000000,7.292243675469399
13469,1668277500000000000,7.116475333333334
13470,1668277800000000000,6.940706991197268
13471,1668278100000000000,6.764938649061203
13472,1668278400000000000,6.589170306925137
13473,1668278700000000000,6.413401964789072
13474,1668279000000000000,6.237633622653008
13475,1668279300000000000,6.061865280516942
13476,1668279600000000000,5.886096938380877
13477,1668279900000000000,5.710328596244812
13478,1668280200000000000,5.7960692629114785
13479,1668280500000000000,5.881809929578146
13480,1668280800000000000,5.967550596244812
13481,1668281100000000000,6.053291262911478
13482,1668281400000000000,6.139031929578146
13483,1668281700000000000,6.224772596244812
13484,1668282000000000000,6.310513262911479
13485,1668282300000000000,6.396253929578146
13486,1668282600000000000,6.481994596244812
13487,1668282900000000000,6.567735262911478
13488,1668283200000000000,6.653475929578145
13489,1668283500000000000,6.7392165962448125
13490,1668283800000000000,6.70920733020401
13491,1668284100000000000,6.6791980641632085
13492,1668284400000000000,6.649188798122406
13493,1668284700000000000,6.6191795320816045
13494,1668285000000000000,6.589170266040802
13495,1668285300000000000,6.5591610000000005
13496,1668285600000000000,6.529151733959198
13497,1668285900000000000,6.4991424679183964
13498,1668286200000000000,6.469133201877594
13499,1668286500000000000,6.439123935836792
13500,1668286800000000000,6.40911466979599
13501,1668287100000000000,6.379105403755188
13502,1668287400000000000,6.361957286775589
13503,1668287700000000000,6.34480916979599
13504,1668288000000000000,6.327661052816391
13505,1668288300000000000,6.310512935836792
13506,1668288600000000000,6.293364818857193
13507,1668288900000000000,6.276216701877594
13508,1668289200000000000,6.259068584897995
13509,1668289500000000000,6.241920467918396
13510,1668289800000000000,6.224772350938797
13511,1668290100000000000,6.207624233959198
13512,1668290400000000000,6.190476116979599
13513,1668290700000000000,6.173328
13514,1668291000000000000,6.091874383020401
13515,1668291300000000000,6.010420766040802
13516,1668291600000000000,5.9289671490612035
13517,1668291900000000000,5.847513532081604
13518,1668292200000000000,5.766059915102005
13519,1668292500000000000,5.684606298122406
13520,1668292800000000000,5.603152681142807
13521,1668293100000000000,5.521699064163208
13522,1668293400000000000,5.440245447183609
13523,1668293700000000000,5.3587918302040105
13524,1668294000000000000,5.277338213224411
13525,1668294300000000000,5.195884596244812
13526,1668294600000000000,5.23018083020401
13527,1668294900000000000,5.264477064163208
13528,1668295200000000000,5.2987732981224065
13529,1668295500000000000,5.333069532081604
13530,1668295800000000000,5.367365766040802
13531,1668296100000000000,5.401662
13532,1668296400000000000,5.435958233959198
13533,1668296700000000000,5.470254467918396
13534,1668297000000000000,5.504550701877594
13535,1668297300000000000,5.538846935836792
13536,1668297600000000000,5.573143169795991
13537,1668297900000000000,5.607439403755188
13538,1668298200000000000,5.457393257530689
13539,1668298500000000000,5.307347111306191
13540,1668298800000000000,5.157300965081692
13541,1668299100000000000,5.007254818857193
13542,1668299400000000000,4.857208672632694
13543,1668299700000000000,4.7071625264081955
13544,1668300000000000000,4.557116380183697
13545,1668300300000000000,4.407070233959198
13546,1668300600000000000,4.257024087734699
13547,1668300900000000000,4.106977941510201
13548,1668301200000000000,3.9569317952857017
13549,1668301500000000000,3.8068856490612033
13550,1668301800000000000,3.8969133449727695
13551,1668302100000000000,3.9869410408843358
13552,1668302400000000000,4.076968736795902
13553,1668302700000000000,4.166996432707468
13554,1668303000000000000,4.257024128619036
13555,1668303300000000000,4.347051824530602
13556,1668303600000000000,4.437079520442167
13557,1668303900000000000,4.527107216353735
13558,1668304200000000000,4.617134912265301
13559,1668304500000000000,4.707162608176867
13560,1668304800000000000,4.797190304088434
13561,1668305100000000000,4.887218
13562,1668305400000000000,4.7328847910797816
13563,1668305700000000000,4.578551582159562
13564,1668306000000000000,4.424218373239344
13565,1668306300000000000,4.269885164319125
13566,1668306600000000000,4.115551955398907
13567,1668306900000000000,3.961218746478688
13568,1668307200000000000,3.806885537558469
13569,1668307500000000000,3.6525523286382504
13570,1668307800000000000,3.4982191197180317
13571,1668308100000000000,3.343885910797813
13572,1668308400000000000,3.189552701877594
13573,1668308700000000000,3.4151166020220245
13574,1668309000000000000,3.640680502166455
13575,1668309300000000000,3.866244402310885
13576,1668309600000000000,4.091808302455315
13577,1668309900000000000,4.317372202599746
13578,1668310200000000000,4.542936102744176
13579,1668310500000000000,4.768500002888606
13580,1668310800000000000,4.9940639030330365
13581,1668311100000000000,5.219627803177467
13582,1668311400000000000,5.445191703321897
13583,1668311700000000000,5.670755603466327
13584,1668312000000000000,5.896319503610758
13585,1668312300000000000,6.121883403755188
13586,1668312600000000000,6.018994620108923
13587,1668312900000000000,5.916105836462656
13588,1668313200000000000,5.813217052816391
13589,1668313500000000000,5.710328269170126
13590,1668313800000000000,5.60743948552386
13591,1668314100000000000,5.504550701877594
13592,1668314400000000000,5.401661918231329
13593,1668314700000000000,5.298773134585063
13594,1668315000000000000,5.1958843509387975
13595,1668315300000000000,5.092995567292531
13596,1668315600000000000,4.990106783646266
13597,1668315900000000000,4.887218
13598,1668316200000000000,4.998680883020401
13599,1668316500000000000,5.110143766040802
13600,1668316800000000000,5.221606649061203
13601,1668317100000000000,5.333069532081604
13602,1668317400000000000,5.444532415102005
13603,1668317700000000000,5.555995298122406
13604,1668318000000000000,5.667458181142807
13605,1668318300000000000,5.7789210641632085
13606,1668318600000000000,5.890383947183609
13607,1668318900000000000,6.00184683020401
13608,1668319200000000000,6.113309713224411
13609,1668319500000000000,6.224772596244812
13610,1668319800000000000,6.241920713224411
13611,1668320100000000000,6.2590688302040105
13612,1668320400000000000,6.27621694718361
13613,1668320700000000000,6.293365064163208
13614,1668321000000000000,6.310513181142807
13615,1668321300000000000,6.327661298122406
13616,1668321600000000000,6.344809415102005
13617,1668321900000000000,6.361957532081604
13618,1668322200000000000,6.379105649061203
13619,1668322500000000000,6.396253766040802
13620,1668322800000000000,6.413401883020401
13621,1668323100000000000,6.43055
13622,1668323400000000000,6.469133283646266
13623,1668323700000000000,6.5077165672925315
13624,1668324000000000000,6.546299850938797
13625,1668324300000000000,6.584883134585063
13626,1668324600000000000,6.623466418231329
13627,1668324900000000000,6.662049701877594
13628,1668325200000000000,6.7006329855238596
13629,1668325500000000000,6.739216269170126
13630,1668325800000000000,6.777799552816391
13631,1668326100000000000,6.816382836462656
13632,1668326400000000000,6.854966120108923
13633,1668326700000000000,6.8935494037551885
13634,1668327000000000000,6.829243903755188
13635,1668327300000000000,6.764938403755188
13636,1668327600000000000,6.700632903755188
13637,1668327900000000000,6.636327403755188
13638,1668328200000000000,6.572021903755188
13639,1668328500000000000,6.507716403755188
13640,1668328800000000000,6.443410903755188
13641,1668329100000000000,6.379105403755188
13642,1668329400000000000,6.314799903755188
13643,1668329700000000000,6.250494403755188
13644,1668330000000000000,6.1861889037551885
13645,1668330300000000000,6.121883403755188
13646,1668330600000000000,6.15189266979599
13647,1668330900000000000,6.181901935836792
13648,1668331200000000000,6.211911201877594
13649,1668331500000000000,6.241920467918396
13650,1668331800000000000,6.271929733959198
13651,1668332100000000000,6.301939
13652,1668332400000000000,6.331948266040802
13653,1668332700000000000,6.361957532081604
13654,1668333000000000000,6.391966798122406
13655,1668333300000000000,6.421976064163208
13656,1668333600000000000,6.45198533020401
13657,1668333900000000000,6.481994596244812
13658,1668334200000000000,6.602031496870676
13659,1668334500000000000,6.722068397496542
13660,1668334800000000000,6.842105298122406
13661,1668335100000000000,6.96214219874827
13662,1668335400000000000,7.082179099374136
13663,1668335700000000000,7.202216
13664,1668336000000000000,7.322252900625864
13665,1668336300000000000,7.44228980125173
13666,1668336600000000000,7.562326701877594
13667,1668336900000000000,7.682363602503458
13668,1668337200000000000,7.802400503129323
13669,1668337500000000000,7.922437403755188
13670,1668337800000000000,7.858131903755188
13671,1668338100000000000,7.7938264037551885
13672,1668338400000000000,7.729520903755188
13673,1668338700000000000,7.665215403755188
13674,1668339000000000000,7.600909903755189
13675,1668339300000000000,7.536604403755188
13676,1668339600000000000,7.472298903755188
13677,1668339900000000000,7.407993403755188
13678,1668340200000000000,7.343687903755188
13679,1668340500000000000,7.279382403755188
13680,1668340800000000000,7.215076903755188
13681,1668341100000000000,7.150771403755188
13682,1668341400000000000,7.185067678598722
13683,1668341700000000000,7.219363953442255
13684,1668342000000000000,7.253660228285789
13685,1668342300000000000,7.287956503129323
13686,1668342600000000000,7.3222527779728575
13687,1668342900000000000,7.3565490528163915
13688,1668343200000000000,7.3908453276599255
13689,1668343500000000000,7.425141602503459
13690,1668343800000000000,7.459437877346993
13691,1668344100000000000,7.493734152190527
13692,1668344400000000000,7.52803042703406
13693,1668344700000000000,7.562326701877594
13694,1668345000000000000,7.609484084897995
13695,1668345300000000000,7.656641467918396
13696,1668345600000000000,7.703798850938798
13697,1668345900000000000,7.750956233959198
13698,1668346200000000000,7.798113616979599
13699,1668346500000000000,7.845271
13700,1668346800000000000,7.892428383020401
13701,1668347100000000000,7.9395857660408025
13702,1668347400000000000,7.986743149061203
13703,1668347700000000000,8.033900532081605
13704,1668348000000000000,8.081057915102004
13705,1668348300000000000,8.128215298122406
13706,1668348600000000000,7.961020973591805
13707,1668348900000000000,7.793826649061203
13708,1668349200000000000,7.626632324530601
13709,1668349500000000000,7.4594380000000005
13710,1668349800000000000,7.292243675469399
13711,1668350100000000000,7.125049350938797
13712,1668350400000000000,6.957855026408196
13713,1668350700000000000,6.790660701877594
13714,1668351000000000000,6.623466377346992
13715,1668351300000000000,6.4562720528163915
13716,1668351600000000000,6.28907772828579
13717,1668351900000000000,6.121883403755188
13718,1668352200000000000,6.181901894952456
13719,1668352500000000000,6.241920386149725
13720,1668352800000000000,6.301938877346992
13721,1668353100000000000,6.36195736854426
13722,1668353400000000000,6.421975859741529
13723,1668353700000000000,6.481994350938797
13724,1668354000000000000,6.542012842136065
13725,1668354300000000000,6.602031333333334
13726,1668354600000000000,6.662049824530602
13727,1668354900000000000,6.72206831572787
13728,1668355200000000000,6.782086806925138
13729,1668355500000000000,6.842105298122406
13730,1668355800000000000,6.897836739632607
13731,1668356100000000000,6.953568181142807
13732,1668356400000000000,7.009299622653008
13733,1668356700000000000,7.065031064163208
13734,1668357000000000000,7.120762505673409
13735,1668357300000000000,7.17649394718361
13736,1668357600000000000,7.232225388693809
13737,1668357900000000000,7.28795683020401
13738,1668358200000000000,7.3436882717142105
13739,1668358500000000000,7.399419713224411
13740,1668358800000000000,7.455151154734612
13741,1668359100000000000,7.510882596244812
13742,1668359400000000000,7.28795683020401
13743,1668359700000000000,7.065031064163208
13744,1668360000000000000,6.842105298122406
13745,1668360300000000000,6.6191795320816045
13746,1668360600000000000,6.396253766040802
13747,1668360900000000000,6.173328
13748,1668361200000000000,5.950402233959198
13749,1668361500000000000,5.727476467918396
13750,1668361800000000000,5.504550701877594
13751,1668362100000000000,5.281624935836792
13752,1668362400000000000,5.05869916979599
13753,1668362700000000000,4.835773403755188
13754,1668363000000000000,4.8400604534422556
13755,1668363300000000000,4.844347503129324
13756,1668363600000000000,4.848634552816391
13757,1668363900000000000,4.852921602503458
13758,1668364200000000000,4.857208652190526
13759,1668364500000000000,4.861495701877594
13760,1668364800000000000,4.8657827515646614
13761,1668365100000000000,4.87006980125173
13762,1668365400000000000,4.874356850938797
13763,1668365700000000000,4.878643900625865
13764,1668366000000000000,4.882930950312932
13765,1668366300000000000,4.887218
13766,1668366600000000000,4.835773608176867
13767,1668366900000000000,4.7843292163537345
13768,1668367200000000000,4.732884824530601
13769,1668367500000000000,4.681440432707468
13770,1668367800000000000,4.629996040884336
13771,1668368100000000000,4.578551649061203
13772,1668368400000000000,4.52710725723807
13773,1668368700000000000,4.475662865414938
13774,1668369000000000000,4.424218473591805
13775,1668369300000000000,4.3727740817686716
13776,1668369600000000000,4.321329689945539
13777,1668369900000000000,4.269885298122406
13778,1668370200000000000,4.261311239632606
13779,1668370500000000000,4.252737181142807
13780,1668370800000000000,4.244163122653007
13781,1668371100000000000,4.235589064163208
13782,1668371400000000000,4.227015005673409
13783,1668371700000000000,4.218440947183609
13784,1668372000000000000,4.20986688869381
13785,1668372300000000000,4.20129283020401
13786,1668372600000000000,4.192718771714211
13787,1668372900000000000,4.184144713224411
13788,1668373200000000000,4.175570654734612
13789,1668373500000000000,4.166996596244812
13790,1668373800000000000,4.094117017312844
13791,1668374100000000000,4.0212374383808775
13792,1668374400000000000,3.94835785944891
13793,1668374700000000000,3.8754782805169423
13794,1668375000000000000,3.802598701584975
13795,1668375300000000000,3.7297191226530075
13796,1668375600000000000,3.65683954372104
13797,1668375900000000000,3.5839599647890727
13798,1668376200000000000,3.511080385857105
13799,1668376500000000000,3.4382008069251384
13800,1668376800000000000,3.365321227993171
13801,1668377100000000000,3.292441649061203
13802,1668377400000000000,3.3267379034625693
13803,1668377700000000000,3.361034157863935
13804,1668378000000000000,3.395330412265301
13805,1668378300000000000,3.429626666666667
13806,1668378600000000000,3.4639229210680327
13807,1668378900000000000,3.4982191754693988
13808,1668379200000000000,3.532515429870765
13809,1668379500000000000,3.5668116842721305
13810,1668379800000000000,3.6011079386734965
13811,1668380100000000000,3.6354041930748626
13812,1668380400000000000,3.669700447476228
13813,1668380700000000000,3.703996701877594
13814,1668381000000000000,3.6439782515646617
13815,1668381300000000000,3.583959801251729
13816,1668381600000000000,3.523941350938797
13817,1668381900000000000,3.4639229006258647
13818,1668382200000000000,3.403904450312932
13819,1668382500000000000,3.343886
13820,1668382800000000000,3.2838675496870677
13821,1668383100000000000,3.223849099374135
13822,1668383400000000000,3.163830649061203
13823,1668383700000000000,3.1038121987482707
13824,1668384000000000000,3.0437937484353386
13825,1668384300000000000,2.983775298122406
13826,1668384600000000000,3.1038122396326067
13827,1668384900000000000,3.223849181142807
13828,1668385200000000000,3.3438861226530077
13829,1668385500000000000,3.463923064163208
13830,1668385800000000000,3.5839600056734087
13831,1668386100000000000,3.703996947183609
13832,1668386400000000000,3.8240338886938097
13833,1668386700000000000,3.94407083020401
13834,1668387000000000000,4.064107771714211
13835,1668387300000000000,4.184144713224411
13836,1668387600000000000,4.304181654734611
13837,1668387900000000000,4.424218596244812
13838,1668388200000000000,4.252737242469311
13839,1668388500000000000,4.08125588869381
13840,1668388800000000000,3.9097745349183084
13841,1668389100000000000,3.738293181142807
13842,1668389400000000000,3.5668118273673057
13843,1668389700000000000,3.3953304735918044
13844,1668390000000000000,3.2238491198163035
13845,1668390300000000000,3.052367766040802
13846,1668390600000000000,2.880886412265301
13847,1668390900000000000,2.7094050584897995
13848,1668391200000000000,2.537923704714298
13849,1668391500000000000,2.366442350938797
13850,1668391800000000000,2.600280555057526
13851,1668392100000000000,2.8341187591762544
13852,1668392400000000000,3.067956963294983
13853,1668392700000000000,3.3017951674137116
13854,1668393000000000000,3.53563337153244
13855,1668393300000000000,3.7694715756511687
13856,1668393600000000000,4.003309779769897
13857,1668393900000000000,4.237147983888626
13858,1668394200000000000,4.4709861880073545
13859,1668394500000000000,4.704824392126083
13860,1668394800000000000,4.9386625962448125
13861,1668395100000000000,4.804115681293488
13862,1668395400000000000,4.669568766342163
13863,1668395700000000000,4.535021851390839
13864,1668396000000000000,4.400474936439514
13865,1668396300000000000,4.26592802148819
13866,1668396600000000000,4.131381106536866
13867,1668396900000000000,3.996834191585541
13868,1668397200000000000,3.8622872766342162
13869,1668397500000000000,3.727740361682892
13870,1668397800000000000,3.5931934467315676
13871,1668398100000000000,3.458646531780243
13872,1668398400000000000,3.3240996168289185
13873,1668398700000000000,3.189552701877594
13874,1668399000000000000,3.311148574263486
13875,1668399300000000000,3.4327444466493784
13876,1668399600000000000,3.55434031903527
13877,1668399900000000000,3.675936191421162
13878,1668400200000000000,3.7975320638070538
13879,1668400500000000000,3.9191279361929463
13880,1668400800000000000,4.040723808578838
13881,1668401100000000000,4.16231968096473
13882,1668401400000000000,4.283915553350623
13883,1668401700000000000,4.405511425736514
13884,1668402000000000000,4.527107298122406
13885,1668402300000000000,4.459833840646744
13886,1668402600000000000,4.392560383171082
13887,1668402900000000000,4.325286925695419
13888,1668403200000000000,4.258013468219757
13889,1668403500000000000,4.190740010744095
13890,1668403800000000000,4.1234665532684325
13891,1668404100000000000,4.0561930957927705
13892,1668404400000000000,3.988919638317108
13893,1668404700000000000,3.9216461808414462
13894,1668405000000000000,3.854372723365784
13895,1668405300000000000,3.7870992658901215
13896,1668405600000000000,3.7198258084144595
13897,1668405900000000000,3.652552350938797
13898,1668406200000000000,3.5968209298707645
13899,1668406500000000000,3.541089508802732
13900,1668406800000000000,3.4853580877346992
13901,1668407100000000000,3.429626666666667
13902,1668407400000000000,3.373895245598634
13903,1668407700000000000,3.3181638245306018
13904,1668408000000000000,3.262432403462569
13905,1668408300000000000,3.206700982394536
13906,1668408600000000000,3.150969561326504
13907,1668408900000000000,3.095238140258471
13908,1668409200000000000,3.039506719190439
13909,1668409500000000000,2.983775298122406
13910,1668409800000000000,3.043793748435338
13911,1668410100000000000,3.1038121987482707
13912,1668410400000000000,3.163830649061203
13913,1668410700000000000,3.223849099374135
13914,1668411000000000000,3.2838675496870677
13915,1668411300000000000,3.343886
13916,1668411600000000000,3.403904450312932
13917,1668411900000000000,3.4639229006258647
13918,1668412200000000000,3.523941350938797
13919,1668412500000000000,3.583959801251729
13920,1668412800000000000,3.6439782515646613
13921,1668413100000000000,3.703996701877594
13922,1668413400000000000,3.605394947476228
13923,1668413700000000000,3.5067931930748624
13924,1668414000000000000,3.408191438673496
13925,1668414300000000000,3.3095896842721304
13926,1668414600000000000,3.2109879298707646
13927,1668414900000000000,3.1123861754693984
13928,1668415200000000000,3.013784421068033
13929,1668415500000000000,2.915182666666667
13930,1668415800000000000,2.8165809122653007
13931,1668416100000000000,2.7179791578639354
13932,1668416400000000000,2.619377403462569
13933,1668416700000000000,2.520775649061203
13934,1668417000000000000,2.67510884497277
13935,1668417300000000000,2.8294420408843357
13936,1668417600000000000,2.9837752367959025
13937,1668417900000000000,3.138108432707469
13938,1668418200000000000,3.2924416286190357
13939,1668418500000000000,3.4467748245306016
13940,1668418800000000000,3.6011080204421684
13941,1668419100000000000,3.7554412163537347
13942,1668419400000000000,3.9097744122653006
13943,1668419700000000000,4.064107608176867
13944,1668420000000000000,4.218440804088434
13945,1668420300000000000,4.372774
13946,1668420600000000000,4.424218391823133
13947,1668420900000000000,4.475662783646266
13948,1668421200000000000,4.527107175469399
13949,1668421500000000000,4.578551567292532
13950,1668421800000000000,4.629995959115664
13951,1668422100000000000,4.681440350938797
13952,1668422400000000000,4.7328847427619305
13953,1668422700000000000,4.784329134585063
13954,1668423000000000000,4.835773526408196
13955,1668423300000000000,4.887217918231329
13956,1668423600000000000,4.938662310054461
13957,1668423900000000000,4.990106701877594
13958,1668424200000000000,4.767180976721129
13959,1668424500000000000,4.544255251564661
13960,1668424800000000000,4.321329526408196
13961,1668425100000000000,4.098403801251729
13962,1668425400000000000,3.8754780760952627
13963,1668425700000000000,3.652552350938797
13964,1668426000000000000,3.4296266257823307
13965,1668426300000000000,3.2067009006258647
13966,1668426600000000000,2.9837751754693986
13967,1668426900000000000,2.760849450312932
13968,1668427200000000000,2.537923725156466
13969,1668427500000000000,2.314998
13970,1668427800000000000,2.182099965644558
13971,1668428100000000000,2.0492019312891165
13972,1668428400000000000,1.9163038969336748
13973,1668428700000000000,1.783405862578233
13974,1668429000000000000,1.6505078282227914
13975,1668429300000000000,1.5176097938673496
13976,1668429600000000000,1.3847117595119078
13977,1668429900000000000,1.251813725156466
13978,1668430200000000000,1.1189156908010245
13979,1668430500000000000,0.9860176564455826
13980,1668430800000000000,0.8531196220901409
13981,1668431100000000000,0.7202215877346992
13982,1668431400000000000,0.9002769846683741
13983,1668431700000000000,1.080332381602049
13984,1668432000000000000,1.2603877785357238
13985,1668432300000000000,1.4404431754693985
13986,1668432600000000000,1.6204985724030734
